Plate,Well,tags,area_myosin_total,area_nuc_pos_myosin,area_nuclei_total,avg_nuclei_area,avg_nuclei_per_surface_myosin,big_nuclei,estimated_nuclei_in_big,fusion_area_myosin,fusion_index_myosin,length_myosin,length_myosin_per_nuclei,nb_compos_skeleton_myosin,nuclei_myosin_in_big,nuclei_myosin_positive,nuclei_myosin_without_big,nuclei_total,nuclei_without_big,percentage_nuc_pos_myosin,width_myosin,CPD_ID,Concentration,BATCH_ID,Deselected_fusion_area_myosin,Deselected_fusion_index_myosin,Status_fusion_area_myosin,Status_fusion_index_myosin,Bound_min_plateau1_fusion_area_myosin,Bound_max_plateau1_fusion_area_myosin,Bound_min_plateau2_fusion_area_myosin,Bound_max_plateau2_fusion_area_myosin,Bound_min_dip_fusion_area_myosin,Bound_max_dip_fusion_area_myosin,Bound_min_ec50_1_fusion_area_myosin,Bound_max_ec50_1_fusion_area_myosin,Bound_min_ec50_2_fusion_area_myosin,Bound_max_ec50_2_fusion_area_myosin,Bound_min_slope1_fusion_area_myosin,Bound_max_slope1_fusion_area_myosin,Bound_min_slope2_fusion_area_myosin,Bound_max_slope2_fusion_area_myosin,Bound_min_plateau1_fusion_index_myosin,Bound_max_plateau1_fusion_index_myosin,Bound_min_plateau2_fusion_index_myosin,Bound_max_plateau2_fusion_index_myosin,Bound_min_dip_fusion_index_myosin,Bound_max_dip_fusion_index_myosin,Bound_min_ec50_1_fusion_index_myosin,Bound_max_ec50_1_fusion_index_myosin,Bound_min_ec50_2_fusion_index_myosin,Bound_max_ec50_2_fusion_index_myosin,Bound_min_slope1_fusion_index_myosin,Bound_max_slope1_fusion_index_myosin,Bound_min_slope2_fusion_index_myosin,Bound_max_slope2_fusion_index_myosin,Fixed_Top_fusion_area_myosin,Fixed_Top_fusion_index_myosin,Data_Modified_fusion_area_myosin,Data_Modified_fusion_index_myosin
DM1-SC-D02,M23,DM1;ISOX#2.5uM,1377350,243658,502180,120.566,0.452932,63,333,0.479087,0.452932,103156,219.5,75,311,1899,1588,4130,3797,45.5811,53.1702,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
DM1-SC-D02,N23,DM1;ISOX#2.5uM,1606200,279879,525628,123.608,0.496662,74,389,0.531621,0.496662,112443,214.838,69,328,2116,1788,4210,3821,50.1305,57.0103,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
DM1-SC-D02,O23,DM1;ISOX#2.5uM,1337970,255897,549997,123.396,0.425741,75,643,0.454931,0.425741,96113,207.63,77,536,1945,1409,4410,3767,42.9207,54.9789,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
DM1-SC-D03,B23,DM1;ISOX#2.5uM,1003320,191296,489784,119.351,0.356898,38,193,0.390199,0.356898,79468,216.733,99,153,1460,1307,4079,3886,35.8389,50.9875,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
DM1-SC-D03,C23,DM1;ISOX#2.5uM,984492,181414,508707,122.195,0.322647,46,236,0.34569,0.322647,76298,228.357,100,149,1364,1215,4122,3886,32.45,50.3767,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
DM1-SC-D03,D23,DM1;ISOX#2.5uM,978118,182275,524423,124.567,0.320013,64,370,0.342098,0.320013,78055,229.742,89,310,1362,1052,4169,3799,32.2167,49.8755,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
DM1-SC-D03,E23,DM1;ISOX#2.5uM,1246420,233022,511757,124.597,0.407607,43,207,0.448516,0.407607,96764,232.328,103,177,1687,1510,4062,3855,40.9943,50.7806,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
DM1-SC-D03,F23,DM1;ISOX#2.5uM,1231230,222938,518507,122.564,0.395847,60,312,0.429657,0.395847,97490,233.823,94,250,1674,1424,4192,3880,39.8934,50.4257,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
DM1-SC-D03,G23,DM1;ISOX#2.5uM,1019370,198471,497916,118.468,0.359835,53,296,0.395973,0.359835,81292,221.104,121,269,1516,1247,4170,3874,36.2198,49.9415,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
DM1-SC-D03,H23,DM1;ISOX#2.5uM,1129750,208315,473555,120.002,0.394582,42,229,0.433571,0.394582,91906,238.831,112,193,1572,1379,3921,3692,39.6589,48.8971,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
DM1-SC-D03,I23,DM1;ISOX#2.5uM,1354060,253884,483689,120.509,0.503727,55,311,0.525528,0.503727,102390,203.467,112,308,2016,1708,3986,3675,50.7401,52.8006,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
DM1-SC-D03,J23,DM1;ISOX#2.5uM,1396970,261381,476116,122.068,0.50937,47,288,0.54822,0.50937,103717,208.896,100,283,1989,1706,3875,3587,51.2484,53.8927,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
DM1-SC-D03,K23,DM1;ISOX#2.5uM,1454340,256225,504182,119.99,0.487723,49,250,0.508537,0.487723,114384,224.8,76,228,2050,1822,4172,3922,49.0728,50.7522,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
DM1-SC-D03,L23,DM1;ISOX#2.5uM,1458280,258011,519600,123.192,0.466415,41,214,0.496388,0.466415,113168,230.628,86,191,1967,1776,4198,3984,46.8591,51.5732,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
DM1-SC-D03,M23,DM1;ISOX#2.5uM,1303880,230931,476667,120.925,0.441647,43,230,0.478215,0.441647,100356,233.822,96,199,1762,1563,3921,3691,44.3905,51.709,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
DM1-SC-D03,N23,DM1;ISOX#2.5uM,1364900,246187,498319,120.627,0.455027,45,231,0.487833,0.455027,100373,213.267,82,218,1890,1672,4088,3857,45.7694,54.0416,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
DM1-SC-D03,O23,DM1;ISOX#2.5uM,1182440,210418,490301,122.954,0.393454,52,257,0.42728,0.393454,93962,242.99,82,199,1574,1375,3953,3696,39.5908,50.1548,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
DM1-SC-D04,B23,DM1;ISOX#2.5uM,1119180,199121,455043,115.667,0.37179,42,225,0.413787,0.37179,79948,220.594,82,172,1523,1351,3866,3641,37.4043,54.146,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
DM1-SC-D04,C23,DM1;ISOX#2.5uM,778602,123274,459652,116.816,0.233103,28,146,0.26358,0.233103,61680,268.193,82,59,924,865,3916,3770,23.3985,50.2175,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
DM1-SC-D04,D23,DM1;ISOX#2.5uM,664884,109373,450930,112.917,0.206965,50,310,0.231432,0.206965,54266,308.119,67,150,847,697,3952,3642,20.8203,48.5029,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
DM1-SC-D04,E23,DM1;ISOX#2.5uM,874490,133927,424047,110.283,0.285308,26,131,0.303354,0.285308,67856,248.948,79,96,1116,1020,3810,3679,28.6389,51.0331,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
DM1-SC-D04,F23,DM1;ISOX#2.5uM,468415,68399,424977,107.704,0.14512,32,190,0.162875,0.14512,41495,316.088,90,62,555,493,3929,3739,14.5777,44.133,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
DM1-SC-D04,G23,DM1;ISOX#2.5uM,933603,142766,467579,109.607,0.27911,30,170,0.301259,0.27911,74249,265.492,75,104,1188,1084,4216,4046,28.0083,49.3729,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
DM1-SC-D04,H23,DM1;ISOX#2.5uM,885738,147162,468421,110.586,0.278437,29,185,0.304593,0.278437,69476,234.12,81,131,1202,1071,4173,3988,27.943,50.4323,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
DM1-SC-D04,I23,DM1;ISOX#2.5uM,877409,135839,426475,109.348,0.285752,28,157,0.314447,0.285752,64222,241.135,83,87,1113,1026,3879,3722,28.6901,54.0372,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
DM1-SC-D04,J23,DM1;ISOX#2.5uM,954908,149670,413969,106.203,0.332727,29,153,0.357642,0.332727,71189,232.654,91,112,1299,1187,3869,3716,33.4136,52.5136,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
DM1-SC-D04,K23,DM1;ISOX#2.5uM,944282,143966,412755,106.313,0.313462,35,215,0.342638,0.313462,75116,248.764,67,143,1229,1086,3856,3641,31.4737,49.8108,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
DM1-SC-D04,L23,DM1;ISOX#2.5uM,936591,137998,398845,108.665,0.316931,24,127,0.350782,0.316931,68399,250.03,74,101,1133,1032,3681,3554,31.8365,54.2788,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
DM1-SC-D04,M23,DM1;ISOX#2.5uM,916249,131096,348823,106.116,0.335205,30,181,0.368708,0.335205,66866,245.921,57,103,1104,1001,3268,3087,33.6578,54.3963,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
DM1-SC-D04,N23,DM1;ISOX#2.5uM,538090,79907,272557,103.021,0.240039,17,101,0.25759,0.240039,42321,250.338,52,80,678,598,2587,2486,24.0798,49.9417,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
DM1-SC-D04,O23,DM1;ISOX#2.5uM,565958,83850,285865,103.482,0.224741,13,80,0.260206,0.224741,41027,290.86,77,59,677,618,2714,2634,22.5273,53.0459,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
DM1-SC-D05,B23,DM1;ISOX#2.5uM,1278440,257612,542815,126.166,0.450736,71,398,0.473479,0.450736,92438,193.695,67,362,1938,1576,4259,3861,45.435,55.0716,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
DM1-SC-D05,C23,DM1;ISOX#2.5uM,1333110,256306,550482,126.197,0.431173,74,406,0.460476,0.431173,98493,208.638,56,349,1899,1550,4328,3922,43.4327,54.0812,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
DM1-SC-D05,D23,DM1;ISOX#2.5uM,1199520,215656,494166,123.653,0.398283,39,200,0.428117,0.398283,94975,238.424,86,174,1610,1436,3968,3768,40.0283,49.9305,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
DM1-SC-D05,E23,DM1;ISOX#2.5uM,1166170,220656,530539,120.649,0.386637,67,343,0.401497,0.386637,90109,215.378,74,268,1735,1467,4329,3986,38.9683,50.5013,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
DM1-SC-D05,F23,DM1;ISOX#2.5uM,1301210,249342,543354,122.611,0.440722,58,352,0.459548,0.440722,96486,197.523,88,324,1949,1625,4408,4056,44.3289,54.1747,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
DM1-SC-D05,G23,DM1;ISOX#2.5uM,1579260,284043,559027,124.826,0.491779,56,304,0.504628,0.491779,117482,214.426,73,273,2208,1935,4446,4142,49.467,53.5106,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
DM1-SC-D05,H23,DM1;ISOX#2.5uM,1785760,317123,548252,125.389,0.557211,61,326,0.577733,0.557211,125315,206.878,89,291,2434,2143,4341,4015,56.0771,56.9549,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
DM1-SC-D05,I23,DM1;ISOX#2.5uM,1920450,351010,548777,125.094,0.619911,70,347,0.639198,0.619911,128705,191.781,96,345,2717,2372,4350,4003,62.466,59.6661,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
DM1-SC-D05,J23,DM1;ISOX#2.5uM,1876060,330999,533451,122.576,0.607669,46,242,0.617903,0.607669,129854,198.182,71,225,2646,2421,4319,4077,61.0551,57.6232,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
DM1-SC-D05,K23,DM1;ISOX#2.5uM,1819610,309050,521536,122.802,0.572666,44,220,0.585676,0.572666,131263,218.086,71,207,2443,2236,4206,3986,57.5578,54.8447,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
DM1-SC-D05,L23,DM1;ISOX#2.5uM,1743540,294935,522831,123.023,0.532929,45,223,0.561637,0.532929,123536,219.111,63,218,2272,2054,4226,4003,53.5379,56.4933,DM1;ISOX#2.5uM,1.00E-09,DM1;ISOX#2.5uM,False,False,=,=,-6.711579,6.711579,-6.711579,6.711579,-6.711579,6.711579,-18,-4.5,-18,-4.5,-6.455333125,6.455333125,-6.455333125,6.455333125,-6.551013,6.551013,-6.551013,6.551013,-6.551013,6.551013,-18,-4.5,-18,-4.5,-6.46546625,6.46546625,-6.46546625,6.46546625,Not Fixed,Not Fixed,False,False
